what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1365904377858
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1365904382367
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365904383687
executed,command,,,"org.eclipse.cdt.debug.ui.localCShortcut.run",1365904383771
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365904383799
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1365904393628
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365904400549
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365904415352
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1365904420037
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365904430347
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365904477721
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365904479349
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365904498808
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1365904502919
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365904574302
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365904576584
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365904580425
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365904647701
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1365904664579
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1365904668866
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1365904669521
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365904674441
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365904677405
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1365904680059
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1365904747944
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365904751226
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1365904753750
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365904756338
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1365904767103
